"OBJECTID","Season_longshort","DEM_IA","TPI_IA","Slope_IA","d2water_IA","d2edge_IA","d2Landfills_IA","d2Feedlots_IA","d2streets","d2nestsV2_IA","northness","month_factor","risk_class","risk_name","validation_set"
2270006,"Local movements",210.73,-0.15,2.45,128.93,122.87,6567.12,6830.07,10.11,5496.78,0.562669153405032,"Apr",2,"High","Test"
467883,"Local movements",212.05,0.44,4.55,468.01,-21.67,1191.85,5648.03,349.58,12141.21,-0.0591690937141481,"Feb",2,"High","Train"
1229799,"Dispersal/migration",298.02,0.34,0.78,3810.45,205.08,6328.58,3539.54,256.59,5805.79,0.166827325850222,"Aug",0,"Low","Train"
1981922,"Local movements",304.5,0.01,1.1,927.1,755.13,13832.27,2052.8,263.44,7087.75,-0.550020663906425,"Mar",0,"Low","Train"
2039144,"Local movements",225.38,0.17,0.53,54.45,4.42,12029.31,8891.17,543.85,1132.96,-0.66117883777488,"Mar",2,"High","Test"
1109364,"Local movements",187.43,0.78,3.43,2682.12,26.51,4436.08,4132.83,2.36,2779.72,-0.56398505756941,"May",0,"Low","Test"
1774861,"Local movements",305.21,-0.27,1.23,4645.23,85.91,19680.23,1986.13,9.76,9657.79,0.267498828624587,"Jan",2,"High","Train"
349131,"Local movements",203.67,2.24,4.01,1528.22,26.94,12049.56,1546.48,493.75,2756.87,-0.643608418713541,"Sep",2,"High","Train"
1932269,"Local movements",228.97,1.04,2.04,1472.24,20.19,15987.33,1911.21,320.93,8197.35,-0.0523650191612259,"Mar",2,"High","Test"
971533,"Local movements",258.65,0.34,2.34,3326.49,1363.15,24735.6,1323.02,300.62,9226.5,0.176678681496857,"Oct",2,"High","Test"
443284,"Local movements",366.85,-0.41,0.49,257.66,300.92,3779.23,3007.01,249.17,5417.06,-0.936456687290796,"Apr",2,"High","Train"
2432111,"Local movements",234.78,0.44,2.01,355.8,29.19,11803.74,7304.12,1322.27,1489.79,-0.996673165716047,"Apr",2,"High","Train"
1596876,"Local movements",250.12,-0.05,0.1,32.4,67.07,16028.04,8478.31,497.28,1235.27,0.717910669610943,"Oct",2,"High","Train"
1377583,"Dispersal/migration",226.85,0.24,2.68,6303.28,-32.18,25970.5,3318.94,140.63,3076.62,-0.746235549129803,"Aug",2,"High","Train"
1344321,"Local movements",322.24,-0.12,1.02,4643.08,946.79,16302.97,1169.9,309.99,5053.43,0.450755055891099,"Sep",2,"High","Train"
341288,"Local movements",223.31,-5.43,10.31,2941.99,-247.45,8618.98,11309.17,864.93,4928.73,-0.862000837090063,"Mar",2,"High","Test"
145637,"Fledgling period",215.28,-0.39,5.52,37.77,-8.49,9377.3,14961.21,94.92,589.77,-0.580386863155222,"Jul",2,"High","Test"
1496443,"Fledgling period",284.88,-0.28,0.54,159.97,150.96,17588.84,992.11,96.66,2067.04,-0.345140969808323,"Jul",0,"Low","Test"
2778481,"Local movements",185.09,-1.29,1.45,183.04,-90.64,23261.87,1189.03,666.37,627.79,-0.883081283265026,"Apr",2,"High","Train"
593283,"Dispersal/migration",239.92,-0.82,2.29,690.45,11.4,3967.15,11419.98,368.73,880.96,-0.984127576978514,"Sep",2,"High","Train"
2260472,"Local movements",252.16,-0.14,1.33,398.23,69.44,20128.96,1313.45,85.84,4931.61,-0.8670267,"Apr",0,"Low","Test"
1591177,"Local movements",276.32,-0.27,0.83,16.74,46.13,13450.14,11836.99,196.1,3757.46,0.996801706302619,"Oct",2,"High","Train"
2346008,"Local movements",187.54,-0.06,1.01,2731.11,277.95,7065.14,1988.34,1095.15,3162.32,-0.995808324539061,"Apr",2,"High","Test"
2232934,"Local movements",257.77,-2.37,4.62,3469.59,9.89,11265.77,3828.88,178.12,16796.5,-0.998294775794753,"Apr",0,"Low","Train"
136954,"Fledgling period",220.92,1.89,9.32,40.95,-28.51,8899.79,15489.52,182.39,584.35,-0.72593230420014,"Jul",2,"High","Train"
551563,"Local movements",174.88,-0.13,0.42,5.73,26.87,1771.25,9495.75,1065.5,1435.82,-0.7097926,"Sep",2,"High","Train"
1522680,"Dispersal/migration",227.89,0.005868683,0.06,0,410.23,19184.28,2374.56,1644.13,1948.35,0.999950000416665,"Sep",1,"Moderate","Train"
2619553,"Local movements",231.17,-0.05,0.22,150.84,14.85,11715.48,4494.82,861.21,70.37,-0.47273241907431,"May",2,"High","Test"
2052302,"Local movements",322.05,0.16,1.89,3303.14,778.81,24269.04,2418.39,246.03,7725.04,-0.969305221502961,"Mar",0,"Low","Train"
297564,"Fledgling period",223.49,0.36,4.81,150.83,-82.4,9402.59,14784.63,71.83,762.1,0.642388657645414,"Jul",2,"High","Test"
1586539,"Local movements",308.74,-0.38,2.11,3252.67,511.22,18933.46,11401.53,350.11,3994.49,0.040785011241591,"Oct",0,"Low","Train"
261624,"Local movements",249.05,-0.02,0.54,577.72,-40.27,867.3,4227.42,263.06,4759.66,-0.913737203141545,"Sep",0,"Low","Train"
1418522,"Local movements",246.25,-0.75,3.46,2175.35,245.81,11100.31,5341.81,63.99,13852.36,0.573519986072457,"Oct",0,"Low","Test"
551112,"Local movements",224.96,0.33,1.38,2350.32,391.93,9520.18,4288.72,481.24,14457.17,-0.778573181620433,"Dec",2,"High","Train"
2170969,"Local movements",291.73,-0.15,0.42,20.56,-59.17,13983.27,4100.99,363.93,6078.82,-0.986972292696038,"Apr",0,"Low","Train"
1114489,"Local movements",205.93,-0.51,1.54,257.49,62.9,13386.31,4466.1,7.23,2036.38,-0.996094615206081,"Apr",0,"Low","Train"
541188,"Local movements",188.82,-2.6,5.44,569.09,-5.17,1361.34,8085.19,262.04,18466.04,-0.759399059137508,"Sep",0,"Low","Test"
1667935,"Local movements",242.9,-0.33,4.5,2797.16,2.55,22116.09,2591.51,454.13,2945.47,-0.951846509540242,"Sep",2,"High","Train"
2380337,"Local movements",304.9,0.71,2.66,60.86,-27.03,11263.96,4193.53,41.41,2906.75,-0.490260821340699,"Apr",2,"High","Train"
2014726,"Local movements",316.89,-0.12,0.32,2757.29,803.41,15943.57,450.98,486.09,8579.19,-0.820559357339561,"Mar",1,"Moderate","Train"
2533078,"Local movements",224.36,0.15,0.34,48.69,13.91,7160.44,7659.65,816.73,1272.47,-0.994129676080546,"May",2,"High","Train"
1673667,"Local movements",214.15,0.2,0.47,1095.95,209.3,7254.64,6211.84,140.85,668.46,-0.831825715246746,"Sep",2,"High","Train"
451861,"Local movements",244.16,5.23,13.46,4101.02,11.49,15265.1,8422.77,357.19,3674.25,-0.978361678581934,"Nov",2,"High","Train"
502375,"Local movements",262.47,-2.23,6.44,2278.63,-8.27,862.67,9556.42,273.21,7486.01,-0.443234415665709,"Mar",2,"High","Train"
1305342,"Fledgling period",227.78,-0.18,0.14,3.79,121.9,18518.92,3129.87,283.42,3662.3,-0.83733440097388,"Aug",2,"High","Train"
602846,"Local movements",256.03,-0.71,6.74,3836.7,-27.03,6884.38,4222.6,246.76,5355,-0.197888814609109,"May",0,"Low","Train"
895862,"Fledgling period",236.5,2.91,7.99,203.79,-118.29,10009.76,14865.4,150.16,789.93,-0.452176162140912,"Aug",2,"High","Train"
2089009,"Local movements",246.28,0.07,5.18,925.77,94.56,10007.02,10102.99,32.08,3456.17,-0.538961449399512,"Mar",1,"Moderate","Train"
330471,"Local movements",229.69,0.35,1.01,6684.13,3145.09,17618.61,1544.72,617.05,5648.98,-0.961494358060299,"Apr",2,"High","Train"
2021962,"Local movements",271.78,-0.27,2.69,6277.56,408.83,19614.54,1761.8,339.51,19747.5,0.315322362395269,"Mar",0,"Low","Test"
2475003,"Local movements",352.5,-0.21,0.75,5149.68,931.83,5916.61,854.22,469.59,7924.01,-0.88772925177875,"May",2,"High","Train"
2055014,"Local movements",302.31,-2.47,5.16,902.7,-24.31,35301.33,4402.93,372.64,1195.8,-0.939917638659938,"Mar",2,"High","Train"
1511120,"Dispersal/migration",226.01,-0.01,0.02,0,557.86,10867.16,8539.47,610.43,923.25,0.999950000416665,"Sep",0,"Low","Train"
377344,"Local movements",165.27,-0.1,0.1,6.22,75.04,14498.71,1358.16,97.75,2062.92,0.254771133778243,"Aug",2,"High","Train"
601659,"Dispersal/migration",228.36,4.29,9.41,657.16,-28.93,12636.24,5971.3,670.31,2848.87,-0.851690981486566,"Sep",0,"Low","Train"
2752493,"Fledgling period",226.22,-1.22,7.88,248.95,-13.22,5813.69,8218.93,372.92,4255.77,0.196327406266778,"Aug",0,"Low","Train"
1779376,"Local movements",244.64,-2.19,5.79,984.78,7.77,21404.46,2417.2,426.4,1609.37,-0.913737203141545,"Jan",2,"High","Train"
1367864,"Dispersal/migration",341.23,0.42,5.22,4170.29,207.83,22665.71,972.76,44.9,5921.99,-0.313810559358882,"Sep",0,"Low","Test"
2169094,"Local movements",246.41,-0.34,7.94,278.65,7.61,11495.26,6987.97,402.21,3282.9,-0.62036161201268,"Apr",2,"High","Train"
2185806,"Local movements",286.31,0.64,2.8,2575.68,738.04,8781.33,4233.07,161.84,3188.27,-0.702713076773554,"Apr",0,"Low","Train"
898510,"Fledgling period",213.98,-2.04,6.67,12.98,4.67,9658.94,15007.84,215.57,522.04,-0.9548646,"Aug",2,"High","Train"
1846921,"Local movements",201.78,-1.25,2.36,435.43,7.85,26338.03,3005.53,452.73,6387.42,0.581683089463884,"Feb",2,"High","Train"
350655,"Local movements",160.57,0.2,0.69,34.82,-20.34,6697.96,5484.37,693.98,387.99,0.321782029249722,"Sep",2,"High","Train"
539419,"Local movements",231.19,-1.13,2.02,2429.27,217.37,5823.66,11141.52,77.24,3375.69,-0.958698082843669,"Apr",2,"High","Train"
308702,"Local movements",224.31,-0.32,4.57,1700.69,1.27,6101.4,1263.71,647.82,13210.89,0.0675595202422752,"Mar",2,"High","Train"
1104924,"Dispersal/migration",285.68,1.65,3.08,7832.22,557.17,8060.87,1432.02,339.28,4490.85,-0.108986752239871,"Mar",0,"Low","Train"
1203731,"Local movements",286.48,2.83,5.6,757.75,37.3,37653.8,4539.56,93.82,3110.95,-0.995808324539061,"May",2,"High","Train"
1524227,"Dispersal/migration",240.67,0.73,12.24,44.93,12.48,17824.19,2700.42,186.18,3588.04,-0.841040460846201,"Sep",2,"High","Train"
194611,"Fledgling period",171.39,-0.23,0.37,62.02,-11.98,9421.72,10285.76,133.52,542.68,-0.916484813348769,"Jul",2,"High","Test"
1519981,"Dispersal/migration",236.18,1.64,3,122.09,-7.32,19217.74,1373.46,889.48,2226.64,-0.983557313034006,"Sep",2,"High","Train"
2443573,"Local movements",242.54,-0.24,1.47,636.86,85.35,9850.88,6988.88,360.24,6625.48,-0.820559357339561,"Apr",2,"High","Train"
1603202,"Fledgling period",229.5,-0.66,4.48,49.88,117.95,13448.89,7835.23,301.11,2949.76,-0.496188912705999,"Sep",2,"High","Test"
470806,"Dispersal/migration",224.43,-0.07,1.96,13853.17,144.65,4467.27,797.31,583.78,2404.78,-0.01920249,"Aug",2,"High","Train"
694375,"Local movements",163.7,-0.07,1.09,22.18,-14.92,12229.6,6354.8,180.42,3547.33,-0.932902091033304,"Feb",2,"High","Test"
1517358,"Dispersal/migration",234.54,0.4,7.57,49.45,-15.2,17475.3,3116.07,144.89,3434.64,-0.547357665480271,"Sep",2,"High","Train"
989802,"Local movements",295.12,1.55,7.03,653.74,120.94,17298.15,5276.17,11.85,14723.79,-0.99999873172754,"Sep",2,"High","Test"
2390819,"Local movements",287.11,0.14,0.35,237.15,-140.57,21190.96,1092.65,971.51,1331.11,-0.916484813348769,"Apr",2,"High","Train"
1820194,"Local movements",224.37,-0.17,0.91,4761.8,764.12,17846.97,1837.62,2.34,15336.87,0.040785011241591,"Jan",2,"High","Train"
301176,"Fledgling period",210.62,-0.002637537,0.006537261,0,140.25,9110.36,14430.92,268.73,1248.72,0.999950000416665,"Jul",0,"Low","Train"
2449629,"Local movements",238.63,-0.27,0.59,8.91,17.28,15227.41,7612.44,287.43,3882.94,-0.541641791835699,"Apr",2,"High","Test"
1279885,"Local movements",247.71,0.1,0.51,89.88,524.29,1020.56,2886.87,374.21,6160.57,-0.599109926407685,"Oct",2,"High","Train"
1232254,"Dispersal/migration",296.24,0.01,5.67,1658.79,20.6,18022.64,5489.62,483.69,7563.7,-0.990436984097473,"Aug",2,"High","Test"
800853,"Fledgling period",218.96,-0.08,0.05,0,18.52,1370.05,7553.61,260.35,2486,0.999950000416665,"Aug",0,"Low","Train"
2171020,"Local movements",290.69,-0.004769377,0.95,72.44,405.74,13041.51,3412.09,336.35,7139.04,-0.90830066635937,"Apr",2,"High","Train"
1582645,"Local movements",276.85,-0.44,1.48,10.8,119.17,14167.87,13304.71,104.73,2875.89,0.999950000416665,"Oct",1,"Moderate","Test"
2226763,"Local movements",316.41,-0.4,1.83,1254.12,532.22,26512.52,2380.74,207.83,2807.18,-0.980381746138899,"Apr",2,"High","Train"
2705213,"Local movements",239.07,-0.21,0.51,387.41,-11.19,25806.56,3202.65,731.42,3955.61,-0.138754534952378,"Jun",2,"High","Train"
659485,"Local movements",238.2,-1.4,2.76,3498.08,275.52,6139.12,3334.24,289.1,7793.53,-0.345140969808323,"Oct",2,"High","Train"
2050879,"Local movements",242.49,-0.11,0.62,55,-20.27,13799.93,2443.2,344.37,1936.84,0.453596121425577,"Mar",2,"High","Train"
1362296,"Local movements",213.36,-1.04,2.36,28.71,-2.85,18356.15,2544.1,393.36,6247.82,-0.990436984097473,"Nov",2,"High","Train"
1493157,"Local movements",308.24,0.01,1.59,1852.83,153.88,11843.13,2803.12,38.33,3959.37,-0.988531820827396,"Aug",0,"Low","Train"
882343,"Fledgling period",228.48,-0.2,9.84,144.49,-20.74,10419.82,13406.58,23.64,2169.02,-0.9528182,"Sep",2,"High","Train"
2348853,"Local movements",233.4,0.01,0.2,352.67,8.51,11990.41,4041.78,1217.99,1886.25,0.040785011241591,"Apr",2,"High","Test"
131934,"Fledgling period",211.28,0.03,0.78,184.01,36.68,9695.16,14849.64,250.73,393.27,-0.999500993626328,"Aug",2,"High","Train"
1390742,"Local movements",216.42,0.49,4.81,1347.16,4.34,12923.95,3252.16,196.93,8132.22,0.435682446276712,"Nov",2,"High","Train"
2005747,"Local movements",286.19,0.06,0.28,935.31,67.56,4089.64,3381.21,101,7570.37,-0.541641791835699,"Mar",2,"High","Train"
1782149,"Local movements",204.42,-0.65,3.92,175.2,-60.47,3536.6,4993.45,650.53,7610.62,-0.883081283265026,"Jan",2,"High","Train"
1844284,"Local movements",211.72,-0.28,5.82,2752.35,-26.31,25219.61,5027.24,286.66,5853.45,0.47132836417374,"Feb",2,"High","Train"
308507,"Local movements",226.86,0.17,1.12,1407,141.4,3686.96,5120.45,368.65,14205.54,0.120502769367367,"Mar",2,"High","Train"
266679,"Local movements",243.15,-1.57,3.91,4557.6,608.1,7242.34,9491.28,432.3,6467.48,-0.00920354326880834,"Sep",2,"High","Train"
1900050,"Local movements",184.09,-0.92,2,574.39,354.17,5928,7442.44,30,5039.61,-0.227202094693087,"Feb",2,"High","Train"
2079612,"Local movements",278.33,0.72,5.05,1701.85,246.27,17563.09,9737.33,22.09,15221.99,0.573519986072457,"Mar",2,"High","Train"
2642595,"Dispersal/migration",330.93,0.7,2.43,2057.17,278.91,251.33,1372.09,142.72,3028.43,0.362357754476674,"May",2,"High","Test"
438066,"Dispersal/migration",311.85,0.22,0.26,1756.89,333.46,11993.27,3466.44,757.82,6670.48,-0.47872654415872,"Nov",2,"High","Train"
1979874,"Local movements",229.66,-2,3.39,8.21,34.34,9613.06,7201.53,265.68,7324.34,-0.964194484642366,"Mar",2,"High","Train"
1273691,"Local movements",250.05,0.63,2.97,3170.3,436.73,15343.94,1697.35,165.1,1525.15,0.587212716720073,"Nov",2,"High","Train"
2483642,"Local movements",319.04,-0.14,1.73,1479.98,153.16,15185.38,3058.26,208.56,6145.33,0.587212716720073,"Apr",2,"High","Test"
512100,"Dispersal/migration",180.78,0.2,1.08,98.48,-15.78,25503.02,5596.74,33.22,795.91,0.189640831297834,"Oct",2,"High","Train"
1163510,"Local movements",212.29,-1.1,4.45,2083.67,-81.06,20673.23,2275.45,412.42,6374.18,-0.820559357339561,"Jan",2,"High","Test"
2138722,"Local movements",249.05,0.26,4.1,265.38,4.53,12351.8,3428.86,278.25,1315.78,0.696706709347165,"Mar",0,"Low","Train"
2664973,"Local movements",283.92,1.11,8.17,465.77,52.56,12861.48,6969.78,279.4,2654.22,0.738468558729588,"May",2,"High","Train"
841115,"Fledgling period",234.77,-0.07,2.24,281.28,16.18,11693.99,7465.38,1496.7,1464.75,0.751805729140895,"Sep",2,"High","Train"
1152747,"Local movements",210.64,-0.01,0.03,152.92,117.55,7025.26,14276.09,163.41,1991.88,-0.912438361391958,"Jan",2,"High","Train"
139741,"Fledgling period",211.62,-0.09,0.77,242.67,22.19,9509.35,15029.43,374.48,248.39,-0.988531820827396,"Jul",2,"High","Test"
661551,"Local movements",222.01,-0.00937743,0.06,536.46,44.39,9461.27,9120.52,539.62,656.68,-0.8262338,"Oct",2,"High","Train"
1674971,"Local movements",231.07,0.96,2.91,13.57,17.82,10354.2,8674.72,423.49,302.39,-0.0791208888067339,"Aug",2,"High","Train"
1491368,"Local movements",372.74,-0.17,1.35,10879.56,1188.72,21224.94,1285.37,106.5,11543.7,0.423776817679428,"Aug",0,"Low","Test"
1421602,"Local movements",271.4,0.54,1.71,910.2,728.42,3746,6469.4,22.1,9553.2,-0.345140969808323,"Nov",2,"High","Test"
2374190,"Local movements",403.41,1.04,3.11,6805.18,134.18,11839.34,8137.74,175.94,15419.27,-0.990436984097473,"Apr",2,"High","Test"
1640479,"Fledgling period",237.63,-0.07,1.91,1971.71,-4.07,10457.31,3870.67,147.66,2640.3,-0.842759353958694,"Jul",0,"Low","Train"
2619264,"Local movements",228.42,0.02,0.14,255.17,51.27,11664.71,5213.46,594.78,7290.51,-0.928072710209333,"May",2,"High","Train"
2084077,"Local movements",228.06,-0.02,0.19,0,125.62,13955.69,5973.61,217.92,605.45,0.999950000416665,"Mar",2,"High","Train"
1955100,"Local movements",289.85,-0.01,0.57,52.8,-30.02,20210.72,4595.45,101.43,2022.91,-0.681055880507152,"Mar",2,"High","Test"
1236788,"Fledgling period",277.13,-0.26,1.78,4842.86,21.55,16242.26,558.62,121.87,603.92,-0.719018460922681,"Aug",2,"High","Train"
387712,"Local movements",164.85,0.02,0.35,121.09,-14.41,18537.6,1316.22,298.05,275.42,-0.960614080800952,"Aug",2,"High","Test"
545065,"Local movements",301.42,0.37,2.12,1665.33,114.74,7462.68,2363.68,0.86,2176.96,-0.998294775794753,"Nov",0,"Low","Train"
56149,"Local movements",210.68,-0.4,0.55,0,65.68,9258.86,15104.6,251.31,503.48,0.99755100025328,"Apr",2,"High","Train"
2776015,"Local movements",299.19,1.35,2.99,922.57,17.77,46586.63,5890.67,16.43,1873.09,-0.6359228,"Apr",2,"High","Train"
1984905,"Local movements",247.7,0.19,0.66,53.96,3.05,269.7,3897.37,652.6,5427.52,-0.566612570843644,"Mar",2,"High","Train"
2622877,"Local movements",177.44,-0.68,0.49,1.13,22.16,10649.04,3443.25,84.72,1695.85,-0.18807683889288,"May",2,"High","Train"
479667,"Local movements",230.27,-0.06,0.45,161.9,14.46,9583.12,7735.39,475.58,9175.59,-0.643608418713541,"Sep",0,"Low","Test"
2051711,"Local movements",344.74,0.2,0.7,3793.18,545.2,18673.91,1128.42,170.88,4100.92,0.957328170123131,"Mar",0,"Low","Train"
340852,"Local movements",194.01,-4.36,7.46,14.96,2.97,11361.49,10195.93,774.84,5633.92,-0.97624377567241,"Mar",2,"High","Train"
733760,"Local movements",284.48,0.04,2.06,139.95,37.87,6468.9,538.71,475.66,550.28,0.605820156643463,"Mar",2,"High","Train"
1796904,"Local movements",210.78,-0.07,1.4,16.96,76.2,4979.09,5199.45,715.85,352.89,-0.0791208888067339,"Feb",2,"High","Test"
2375246,"Local movements",227.93,-0.06,0.12,31.71,133.27,17406.58,6100.5,1175.26,7057.61,-0.8533559001657,"Apr",2,"High","Train"
1201676,"Local movements",283.89,-0.56,9.96,98.39,-94.47,7109.19,2609.97,440.33,3316.4,0.819648017845479,"May",0,"Low","Train"
1249927,"Local movements",375.29,-0.13,1.01,383.7,289.73,16202.96,1646.39,269.5,8900.58,-0.807088180396146,"Aug",0,"Low","Train"
2534139,"Local movements",260.3,-0.49,2.67,4693.3,1449.38,8268.21,7528.66,133.56,8567.28,-0.151799858498356,"May",0,"Low","Test"
331020,"Local movements",239.62,0.16,1.38,6181.49,637.79,20693.38,2885.98,277.46,10902.34,-0.171536406722112,"Apr",2,"High","Train"
1724119,"Local movements",364.72,1.68,3.7,2350.71,210.84,15078.37,10062.33,638.02,1687.54,0.302782661870324,"Nov",2,"High","Train"
2644724,"Local movements",227.67,0.003413899,0.04,0,380.14,20168.79,2718.78,1003.39,3180.13,0.999950000416665,"May",0,"Low","Train"
1920363,"Local movements",208.77,0.08,0.41,12606.34,-6.9,748.76,540.75,47.25,2342,-0.407033206659266,"Mar",0,"Low","Train"
238329,"Fledgling period",213.13,1.4,30.9,66.94,-28.99,16721.48,4432.7,555.81,674.14,-0.118921569296612,"Jul",2,"High","Test"
717402,"Local movements",267.83,1.38,6.61,4858.67,59.32,21775.17,2440.92,526.48,5251.01,0.512085477241841,"Nov",1,"Moderate","Test"
1354990,"Local movements",235.45,-0.25,3.57,1777.7,2.94,20379.8,1806.1,145.31,7760.52,-0.921680034105203,"Oct",1,"Moderate","Test"
2131101,"Local movements",226.24,0.02,2.59,4142.86,338.22,13775.97,938.97,138.01,11524.8,-0.676050172695292,"Mar",0,"Low","Train"
543001,"Local movements",160.5,-0.001899486,0.03,0,158.37,9921.87,2587.14,434.6,2918.42,-0.71203271639831,"Sep",2,"High","Train"
814584,"Local movements",230.03,-0.07,0.87,707.77,173.39,22461.99,1960.75,80.39,7996.74,-0.996927718456887,"Nov",1,"Moderate","Train"
184639,"Local movements",332.11,1.2,2.55,4403.64,459.1,39107.01,3433.43,125.28,14024.81,-0.995808324539061,"Aug",0,"Low","Train"
1666969,"Local movements",235.87,0.72,9.11,58.36,6.28,15378.63,5187.89,15.06,3046.08,-0.683384803583336,"Sep",2,"High","Test"
1581292,"Local movements",271.27,-0.29,6.37,2085.2,-182.86,16440.27,6362.7,237.33,2425.73,-0.288240632752882,"Oct",0,"Low","Train"
2408202,"Local movements",276.52,-0.31,1.07,39.06,100.62,17488.17,13624.11,122.83,2936.05,0.852524522059506,"Apr",2,"High","Test"
59979,"Local movements",242.37,0.03,0.18,9726.01,706.13,17671.21,3119.02,91.22,15506.4,0.836462649915187,"Mar",0,"Low","Test"
1490839,"Local movements",385.35,-0.08,1.19,11805.21,731.83,15367.18,1635.15,83.98,12206.45,-0.285189059245021,"Aug",0,"Low","Train"
1234960,"Fledgling period",274.9,1.89,3.84,971.46,620.2,13836.67,1519.04,166.43,4405.15,-0.971715320712062,"Aug",0,"Low","Train"
1981933,"Local movements",302.75,-0.04,0.87,743.48,617.94,13818.78,2237.56,236.05,7257.15,-0.858526433742102,"Mar",0,"Low","Test"
2501171,"Local movements",422.34,-0.001157475,0.37,4201.76,747.55,7572,987.11,179.83,11468.75,0.267498828624587,"May",2,"High","Train"
